timestamp,active_power_kw,irradiance_wm2,temp_c,humidity,wind_mps,rain_prob,inv1_ac_kw,inv1_dc_kw,inv1_eff
2026-02-01 15:55:00+00:00,40.32,29.6,26.8,67.2,2.68,60.3,8.06,8.33,0.9686
2026-02-01 16:00:00+00:00,4.07,2.4,27.2,64.1,1.73,62.7,0.81,0.84,0.9716
2026-02-01 16:05:00+00:00,2.67,0.0,26.2,62.1,1.89,64.7,0.53,0.55,0.9627
2026-02-01 16:10:00+00:00,32.78,19.4,26.6,64.1,1.86,68.7,6.56,6.95,0.9439
2026-02-01 16:15:00+00:00,0.79,18.6,26.9,66.6,2.65,54.9,0.16,0.17,0.9433
2026-02-01 16:20:00+00:00,0.0,0.0,27.2,66.2,1.56,65.7,0.0,0.0,0.9494
2026-02-01 16:25:00+00:00,18.95,0.0,27.6,62.3,2.16,59.0,3.79,3.9,0.9717
2026-02-01 16:30:00+00:00,0.0,0.0,27.2,66.0,1.92,59.2,0.0,0.0,0.9685
2026-02-01 16:35:00+00:00,24.69,0.0,26.7,62.4,2.73,67.8,4.94,5.11,0.967
2026-02-01 16:40:00+00:00,17.15,0.0,27.0,67.8,2.72,64.7,3.43,3.6,0.9532
2026-02-01 16:45:00+00:00,20.96,0.0,26.4,64.3,2.48,61.7,4.19,4.4,0.9523
2026-02-01 16:50:00+00:00,15.77,12.5,27.5,67.5,2.23,69.1,3.15,3.34,0.9448
2026-02-01 16:55:00+00:00,0.0,0.0,26.5,65.9,2.7,67.3,0.0,0.0,0.9714
2026-02-01 17:00:00+00:00,0.0,0.0,26.6,66.0,2.28,67.7,0.0,0.0,0.9731
2026-02-01 17:05:00+00:00,40.77,13.5,27.1,64.9,2.63,59.6,8.15,8.68,0.9395
2026-02-01 17:10:00+00:00,10.5,26.2,27.7,62.7,2.8,61.8,2.1,2.17,0.966
2026-02-01 17:15:00+00:00,2.02,0.0,27.7,65.3,2.51,60.3,0.4,0.42,0.955
2026-02-01 17:20:00+00:00,0.0,0.0,27.0,65.0,1.63,69.3,0.0,0.0,0.9766
2026-02-01 17:25:00+00:00,3.44,24.9,26.8,64.5,2.23,57.9,0.69,0.72,0.9505
2026-02-01 17:30:00+00:00,18.65,26.1,27.1,64.5,1.7,59.6,3.73,3.82,0.9763
2026-02-01 17:35:00+00:00,27.99,0.0,27.2,66.1,1.83,66.9,5.6,5.79,0.9677
2026-02-01 17:40:00+00:00,0.0,0.0,26.5,66.8,1.72,65.4,0.0,0.0,0.9801
2026-02-01 17:45:00+00:00,29.22,2.5,27.2,62.4,1.54,67.3,5.84,6.03,0.9689
2026-02-01 17:50:00+00:00,0.0,15.9,26.9,67.1,1.8,65.2,0.0,0.0,0.9616
2026-02-01 17:55:00+00:00,0.0,0.0,27.2,66.0,2.3,61.9,0.0,0.0,0.9391
2026-02-01 18:00:00+00:00,0.0,3.1,26.2,65.2,1.86,69.3,0.0,0.0,0.9754
2026-02-01 18:05:00+00:00,0.0,10.4,27.5,67.5,1.64,56.1,0.0,0.0,0.9474
2026-02-01 18:10:00+00:00,0.0,1.6,27.5,63.6,2.02,60.2,0.0,0.0,0.9642
2026-02-01 18:15:00+00:00,50.72,29.4,26.6,66.1,2.6,64.4,10.14,10.43,0.973
2026-02-01 18:20:00+00:00,0.0,0.0,26.8,65.3,1.57,54.8,0.0,0.0,0.9613
2026-02-01 18:25:00+00:00,1.69,0.0,27.5,65.4,2.62,56.1,0.34,0.36,0.9407
2026-02-01 18:30:00+00:00,47.03,23.3,27.0,67.3,1.6,22.3,9.41,9.75,0.9651
2026-02-01 18:35:00+00:00,15.14,0.0,27.7,68.9,2.75,17.3,3.03,3.11,0.9718
2026-02-01 18:40:00+00:00,0.0,0.0,26.3,68.0,1.81,21.0,0.0,0.0,0.9801
2026-02-01 18:45:00+00:00,0.05,0.0,27.4,67.8,2.79,19.3,0.01,0.01,0.9836
2026-02-01 18:50:00+00:00,27.29,0.0,26.9,72.0,1.94,20.0,5.46,5.7,0.9576
2026-02-01 18:55:00+00:00,7.68,16.4,26.2,68.6,2.79,15.8,1.54,1.56,0.9821
2026-02-01 19:00:00+00:00,17.88,0.0,27.3,71.0,1.61,17.7,3.58,3.68,0.9718
2026-02-01 19:05:00+00:00,0.0,0.0,26.4,71.3,2.32,19.6,0.0,0.0,0.9445
2026-02-01 19:10:00+00:00,0.0,0.0,26.7,69.2,1.85,10.4,0.0,0.0,0.9599
2026-02-01 19:15:00+00:00,9.14,3.3,26.9,67.2,1.96,9.9,1.83,1.92,0.9543
2026-02-01 19:20:00+00:00,24.31,0.0,26.7,69.3,1.61,22.0,4.86,4.94,0.9837
2026-02-01 19:25:00+00:00,3.88,4.3,26.5,69.3,1.68,13.0,0.78,0.82,0.9426
2026-02-01 19:30:00+00:00,0.0,0.0,26.9,69.9,1.6,12.2,0.0,0.0,0.9679
2026-02-01 19:35:00+00:00,0.0,5.6,26.5,67.6,1.9,22.7,0.0,0.0,0.9676
2026-02-01 19:40:00+00:00,46.57,18.2,26.7,69.0,2.56,21.3,9.31,9.85,0.9459
2026-02-01 19:45:00+00:00,28.12,0.0,27.7,68.2,1.91,22.9,5.62,5.9,0.9528
2026-02-01 19:50:00+00:00,30.59,11.7,27.0,70.5,1.82,14.1,6.12,6.39,0.9574
2026-02-01 19:55:00+00:00,3.01,0.0,27.1,70.6,2.21,18.7,0.6,0.61,0.9826
2026-02-01 20:00:00+00:00,19.14,0.0,27.3,69.6,1.88,18.8,3.83,3.92,0.9755
2026-02-01 20:05:00+00:00,12.91,0.0,27.0,70.8,1.81,18.3,2.58,2.65,0.9752
2026-02-01 20:10:00+00:00,25.22,0.0,27.8,69.9,2.02,16.1,5.04,5.2,0.9709
2026-02-01 20:15:00+00:00,10.88,2.6,27.5,69.2,2.66,16.5,2.18,2.31,0.9436
2026-02-01 20:20:00+00:00,45.01,16.1,27.3,69.1,2.34,9.1,9.0,9.28,0.9702
2026-02-01 20:25:00+00:00,0.0,0.0,27.4,72.8,2.06,8.6,0.0,0.0,0.9627
2026-02-01 20:30:00+00:00,17.46,1.1,27.1,70.5,2.08,14.3,3.49,3.61,0.9662
2026-02-01 20:35:00+00:00,27.73,0.0,26.8,67.1,1.64,14.7,5.55,5.87,0.945
2026-02-01 20:40:00+00:00,25.27,26.4,26.4,68.9,2.09,11.6,5.05,5.26,0.9612
2026-02-01 20:45:00+00:00,0.0,0.0,27.3,68.9,1.89,20.6,0.0,0.0,0.9779
2026-02-01 20:50:00+00:00,0.0,8.9,27.3,68.0,2.78,12.1,0.0,0.0,0.9469
2026-02-01 20:55:00+00:00,11.98,3.6,27.7,68.4,2.03,11.2,2.4,2.5,0.9592
2026-02-01 21:00:00+00:00,12.28,0.0,27.2,68.2,2.27,14.3,2.46,2.59,0.949
2026-02-01 21:05:00+00:00,0.0,15.1,27.5,67.4,1.63,21.5,0.0,0.0,0.9544
2026-02-01 21:10:00+00:00,5.82,0.0,26.6,72.2,2.19,18.0,1.16,1.2,0.9672
2026-02-01 21:15:00+00:00,17.54,5.2,26.8,72.1,2.3,20.7,3.51,3.68,0.9531
2026-02-01 21:20:00+00:00,0.0,6.9,26.3,67.8,1.65,13.0,0.0,0.0,0.9709
2026-02-01 21:25:00+00:00,8.77,0.6,26.9,67.8,2.0,11.2,1.75,1.81,0.9709
2026-02-01 21:30:00+00:00,0.0,8.7,27.8,70.3,2.14,10.6,0.0,0.0,0.96
2026-02-01 21:35:00+00:00,27.83,0.0,26.8,67.1,1.68,20.7,5.57,5.78,0.9625
2026-02-01 21:40:00+00:00,0.0,0.0,27.3,69.5,2.59,15.8,0.0,0.0,0.9411
2026-02-01 21:45:00+00:00,13.0,15.7,26.7,68.6,2.2,11.0,2.6,2.67,0.9731
2026-02-01 21:50:00+00:00,35.22,16.0,27.1,67.7,1.65,20.1,7.04,7.37,0.9562
2026-02-01 21:55:00+00:00,0.0,19.4,26.3,71.3,2.21,23.3,0.0,0.0,0.9771
2026-02-01 22:00:00+00:00,33.98,15.1,26.7,73.0,2.08,13.7,6.8,7.08,0.9595
2026-02-01 22:05:00+00:00,20.39,29.6,27.4,68.4,2.55,17.3,4.08,4.2,0.9717
2026-02-01 22:10:00+00:00,0.0,8.0,26.5,67.8,1.77,11.6,0.0,0.0,0.9555
2026-02-01 22:15:00+00:00,0.0,0.0,27.1,68.9,2.42,12.8,0.0,0.0,0.9783
2026-02-01 22:20:00+00:00,53.99,29.1,27.3,67.6,2.75,20.2,10.8,10.97,0.9844
2026-02-01 22:25:00+00:00,41.61,22.0,26.4,72.2,1.82,19.1,8.32,8.54,0.974
2026-02-01 22:30:00+00:00,7.61,10.6,27.0,70.5,1.85,14.7,1.52,1.57,0.9682
2026-02-01 22:35:00+00:00,14.83,22.8,26.3,70.1,1.86,22.5,2.97,3.02,0.9825
2026-02-01 22:40:00+00:00,0.0,0.0,26.2,71.6,2.45,19.4,0.0,0.0,0.9696
2026-02-01 22:45:00+00:00,0.0,0.0,26.3,70.2,1.78,14.9,0.0,0.0,0.9518
2026-02-01 22:50:00+00:00,10.19,19.7,26.7,70.5,2.24,15.7,2.04,2.1,0.9704
2026-02-01 22:55:00+00:00,21.46,0.0,26.4,71.7,2.1,10.3,4.29,4.47,0.9596
2026-02-01 23:00:00+00:00,9.0,0.0,27.7,68.2,2.4,10.4,1.8,1.9,0.9469
2026-02-01 23:05:00+00:00,50.02,26.0,26.6,70.9,1.83,14.0,10.0,10.56,0.9472
2026-02-01 23:10:00+00:00,12.22,0.0,26.7,71.2,1.8,18.3,2.44,2.6,0.9398
2026-02-01 23:15:00+00:00,11.74,0.0,26.4,68.4,2.38,8.6,2.35,2.4,0.9765
2026-02-01 23:20:00+00:00,42.92,29.3,26.9,67.8,1.59,14.2,8.58,9.09,0.9443
2026-02-01 23:25:00+00:00,0.0,0.0,27.6,67.8,2.51,19.8,0.0,0.0,0.9844
2026-02-01 23:30:00+00:00,13.35,0.0,27.0,67.1,2.35,15.1,2.67,2.76,0.968
2026-02-01 23:35:00+00:00,0.0,0.0,26.9,71.1,2.62,9.8,0.0,0.0,0.9736
2026-02-01 23:40:00+00:00,0.0,5.4,26.8,72.8,1.91,10.6,0.0,0.0,0.9435
2026-02-01 23:45:00+00:00,24.05,3.2,27.2,70.6,2.51,18.8,4.81,4.96,0.9694
2026-02-01 23:50:00+00:00,0.0,0.0,27.0,70.1,2.47,12.9,0.0,0.0,0.9801
2026-02-01 23:55:00+00:00,28.76,27.3,27.0,67.7,2.15,17.4,5.75,5.85,0.9837
2026-02-02 00:00:00+00:00,20.82,29.2,27.7,67.8,2.62,17.0,4.16,4.29,0.9705
2026-02-02 00:05:00+00:00,1.32,15.8,27.7,71.6,1.52,9.5,0.26,0.28,0.9415
2026-02-02 00:10:00+00:00,0.0,0.0,27.5,70.0,2.32,16.0,0.0,0.0,0.9713
2026-02-02 00:15:00+00:00,0.68,0.0,27.1,70.7,1.86,13.1,0.14,0.14,0.9489
2026-02-02 00:20:00+00:00,29.19,18.5,27.1,69.3,2.32,21.0,5.84,6.19,0.9427
2026-02-02 00:25:00+00:00,7.88,11.9,27.4,72.1,1.58,9.7,1.58,1.64,0.9601
2026-02-02 00:30:00+00:00,18.96,6.5,26.7,71.5,2.46,10.2,3.79,3.9,0.9713
2026-02-02 00:35:00+00:00,0.0,0.0,27.9,70.1,2.55,19.3,0.0,0.0,0.9454
2026-02-02 00:40:00+00:00,12.51,26.5,28.1,71.6,1.6,20.6,2.5,2.65,0.9426
2026-02-02 00:45:00+00:00,68.66,65.2,27.0,69.7,2.07,16.0,13.73,14.36,0.9563
2026-02-02 00:50:00+00:00,28.84,56.9,28.0,71.3,1.93,16.1,5.77,5.89,0.9786
2026-02-02 00:55:00+00:00,101.14,99.1,27.9,67.9,2.87,21.3,20.23,20.62,0.9809
2026-02-02 01:00:00+00:00,89.3,116.0,28.0,69.5,2.63,12.5,17.86,18.67,0.9565
2026-02-02 01:05:00+00:00,137.13,165.0,28.0,71.8,3.0,22.8,27.43,28.55,0.9607
2026-02-02 01:10:00+00:00,182.8,181.5,28.5,70.3,1.77,11.5,36.56,38.35,0.9534
2026-02-02 01:15:00+00:00,199.59,178.5,29.1,70.0,2.8,11.4,39.92,40.99,0.974
2026-02-02 01:20:00+00:00,190.69,170.8,29.0,68.4,2.28,21.1,38.14,38.82,0.9825
2026-02-02 01:25:00+00:00,209.29,229.5,29.9,71.4,1.99,16.4,41.86,43.52,0.9619
2026-02-02 01:30:00+00:00,265.36,269.5,29.9,67.6,3.09,21.9,53.07,54.64,0.9713
2026-02-02 01:35:00+00:00,257.33,287.6,29.1,67.6,2.09,20.8,51.47,53.32,0.9653
2026-02-02 01:40:00+00:00,312.73,306.3,29.6,68.6,2.36,20.5,62.55,64.29,0.9728
2026-02-02 01:45:00+00:00,258.14,284.0,29.5,68.2,3.0,17.2,51.63,54.51,0.9471
2026-02-02 01:50:00+00:00,290.18,311.1,30.5,72.8,2.28,13.1,58.04,61.41,0.9451
2026-02-02 01:55:00+00:00,327.92,346.8,31.1,71.2,2.1,21.0,65.58,69.49,0.9438
2026-02-02 02:00:00+00:00,309.48,345.7,30.8,71.1,2.41,23.3,61.9,64.61,0.9579
2026-02-02 02:05:00+00:00,349.81,387.8,30.6,69.8,3.15,10.6,69.96,71.6,0.9771
2026-02-02 02:10:00+00:00,364.16,369.2,31.7,69.2,2.95,18.1,72.83,76.55,0.9514
2026-02-02 02:15:00+00:00,396.44,380.9,30.7,72.4,2.74,10.4,79.29,81.15,0.9771
2026-02-02 02:20:00+00:00,383.34,400.1,31.6,68.0,2.94,20.8,76.67,81.47,0.9411
2026-02-02 02:25:00+00:00,387.02,425.8,31.4,68.1,2.59,21.7,77.4,80.0,0.9676
2026-02-02 02:30:00+00:00,416.57,450.7,31.9,70.3,2.33,12.7,83.31,87.82,0.9487
2026-02-02 02:35:00+00:00,484.58,481.9,32.4,71.8,3.31,23.3,96.92,101.39,0.9559
2026-02-02 02:40:00+00:00,469.79,496.6,33.0,70.0,2.81,11.2,93.96,98.95,0.9496
2026-02-02 02:45:00+00:00,546.59,531.2,31.8,72.9,3.02,20.0,109.32,111.14,0.9836
2026-02-02 02:50:00+00:00,554.4,540.5,32.4,71.9,3.55,9.3,110.88,116.76,0.9496
2026-02-02 02:55:00+00:00,553.57,565.4,32.7,72.0,3.49,11.1,110.71,113.44,0.976
2026-02-02 03:00:00+00:00,575.07,588.5,32.3,71.2,3.64,16.9,115.01,121.3,0.9482
2026-02-02 03:05:00+00:00,566.58,602.5,33.2,68.9,3.08,9.8,113.32,119.33,0.9496
2026-02-02 03:10:00+00:00,569.81,565.3,34.1,68.2,2.63,19.2,113.96,116.56,0.9777
2026-02-02 03:15:00+00:00,583.18,581.9,33.7,72.5,3.5,21.2,116.64,118.66,0.983
2026-02-02 03:20:00+00:00,609.15,652.1,33.6,67.6,2.91,10.5,121.83,124.01,0.9824
2026-02-02 03:25:00+00:00,669.25,668.0,34.2,68.0,3.8,18.9,133.85,137.26,0.9751
2026-02-02 03:30:00+00:00,651.26,660.1,33.6,53.8,3.46,10.4,130.25,132.58,0.9824
2026-02-02 03:35:00+00:00,661.12,662.4,35.0,57.8,2.63,17.5,132.22,134.47,0.9833
2026-02-02 03:40:00+00:00,687.92,686.6,35.1,52.8,3.57,12.0,137.58,145.24,0.9473
2026-02-02 03:45:00+00:00,630.97,671.5,34.9,55.8,3.78,15.2,126.19,132.7,0.951
2026-02-02 03:50:00+00:00,697.79,694.7,34.0,52.0,3.15,19.4,139.56,142.47,0.9795
2026-02-02 03:55:00+00:00,695.71,714.9,34.9,52.6,3.29,21.4,139.14,143.35,0.9707
2026-02-02 04:00:00+00:00,653.77,709.1,35.5,53.8,3.1,22.7,130.75,138.02,0.9474
2026-02-02 04:05:00+00:00,736.64,760.7,35.1,57.4,2.83,17.4,147.33,153.24,0.9615
2026-02-02 04:10:00+00:00,737.08,785.1,34.7,57.3,2.93,10.0,147.42,155.46,0.9483
2026-02-02 04:15:00+00:00,722.76,783.3,35.7,53.6,3.11,12.0,144.55,149.72,0.9655
2026-02-02 04:20:00+00:00,735.15,760.2,35.2,54.6,3.15,18.4,147.03,154.98,0.9487
2026-02-02 04:25:00+00:00,734.19,771.9,35.2,52.5,3.88,13.1,146.84,152.68,0.9617
2026-02-02 04:30:00+00:00,740.78,777.4,35.7,53.1,3.95,14.0,148.16,155.69,0.9516
2026-02-02 04:35:00+00:00,737.48,795.4,35.4,52.4,3.79,18.5,147.5,154.41,0.9552
2026-02-02 04:40:00+00:00,807.29,849.6,36.0,55.3,3.92,20.7,161.46,167.52,0.9638
2026-02-02 04:45:00+00:00,803.45,829.0,36.6,54.9,2.95,22.0,160.69,166.98,0.9623
2026-02-02 04:50:00+00:00,798.72,857.3,36.3,55.7,3.02,19.8,159.74,162.34,0.984
2026-02-02 04:55:00+00:00,859.35,866.1,35.6,54.5,4.16,15.0,171.87,177.56,0.968
2026-02-02 05:00:00+00:00,794.8,841.0,36.9,57.5,2.97,14.3,158.96,166.55,0.9544
2026-02-02 05:05:00+00:00,814.67,860.5,36.9,56.7,3.71,16.3,162.93,170.01,0.9584
2026-02-02 05:10:00+00:00,810.12,875.4,36.8,57.6,4.11,16.9,162.02,170.09,0.9526
2026-02-02 05:15:00+00:00,800.42,867.5,36.3,54.3,3.55,17.6,160.08,168.13,0.9521
2026-02-02 05:20:00+00:00,831.75,889.7,36.8,52.2,4.09,13.4,166.35,170.91,0.9733
2026-02-02 05:25:00+00:00,872.76,912.8,35.8,56.9,3.33,12.7,174.55,179.75,0.9711
2026-02-02 05:30:00+00:00,862.13,916.6,36.1,57.8,3.52,20.8,172.43,179.89,0.9585
2026-02-02 05:35:00+00:00,863.12,880.7,36.3,56.9,3.92,19.8,172.62,176.75,0.9767
2026-02-02 05:40:00+00:00,865.83,883.6,36.5,55.0,3.14,21.2,173.17,184.02,0.941
2026-02-02 05:45:00+00:00,894.61,928.2,37.3,53.5,3.56,22.2,178.92,187.93,0.9521
2026-02-02 05:50:00+00:00,873.85,912.2,37.1,52.7,3.02,14.0,174.77,184.41,0.9477
2026-02-02 05:55:00+00:00,888.89,920.4,36.6,53.0,4.15,19.7,177.78,186.63,0.9526
2026-02-02 06:00:00+00:00,865.3,897.8,37.0,57.8,4.1,18.2,173.06,181.82,0.9518
2026-02-02 06:05:00+00:00,856.34,891.7,37.4,56.6,3.0,22.1,171.27,177.15,0.9668
2026-02-02 06:10:00+00:00,857.84,907.6,37.5,53.8,4.25,18.1,171.57,179.34,0.9567
2026-02-02 06:15:00+00:00,841.9,909.1,36.9,56.1,4.07,14.4,168.38,174.89,0.9627
2026-02-02 06:20:00+00:00,877.59,945.7,36.8,55.9,3.79,12.9,175.52,186.21,0.9426
2026-02-02 06:25:00+00:00,875.14,934.2,37.6,53.6,3.92,21.8,175.03,184.92,0.9465
2026-02-02 06:30:00+00:00,913.36,950.0,37.5,56.8,3.78,18.4,182.67,187.9,0.9722
2026-02-02 06:35:00+00:00,923.71,955.6,36.6,54.5,3.5,9.0,184.74,191.35,0.9655
2026-02-02 06:40:00+00:00,905.66,938.7,36.5,55.2,4.02,22.1,181.13,188.18,0.9626
2026-02-02 06:45:00+00:00,882.43,944.4,37.6,53.1,3.12,10.4,176.49,180.81,0.9761
2026-02-02 06:50:00+00:00,873.83,903.4,37.2,54.0,3.11,13.8,174.77,183.28,0.9535
2026-02-02 06:55:00+00:00,890.26,910.4,36.6,53.8,4.1,15.5,178.05,184.32,0.966
2026-02-02 07:00:00+00:00,835.49,892.3,37.5,55.0,4.11,14.2,167.1,177.36,0.9422
2026-02-02 07:05:00+00:00,850.15,893.5,36.4,54.5,3.72,22.1,170.03,178.23,0.954
2026-02-02 07:10:00+00:00,855.0,928.7,36.8,55.8,3.21,18.0,171.0,179.61,0.952
2026-02-02 07:15:00+00:00,851.72,888.3,37.2,54.9,3.96,9.8,170.34,175.93,0.9682
2026-02-02 07:20:00+00:00,859.65,932.0,36.6,52.2,3.22,14.1,171.93,180.18,0.9542
2026-02-02 07:25:00+00:00,829.28,880.9,37.0,55.8,3.28,18.9,165.86,175.41,0.9455
2026-02-02 07:30:00+00:00,873.38,899.8,36.1,56.9,3.34,12.8,174.68,180.72,0.9666
2026-02-02 07:35:00+00:00,848.35,912.3,37.4,54.1,4.11,13.8,169.67,172.71,0.9824
2026-02-02 07:40:00+00:00,843.75,877.3,36.1,56.4,3.1,19.5,168.75,178.13,0.9473
2026-02-02 07:45:00+00:00,820.78,885.9,35.7,57.3,3.25,16.5,164.16,166.74,0.9845
2026-02-02 07:50:00+00:00,844.81,879.4,35.6,56.1,3.45,14.2,168.96,175.8,0.9611
2026-02-02 07:55:00+00:00,820.6,874.7,36.5,53.8,3.76,18.4,164.12,169.72,0.967
2026-02-02 08:00:00+00:00,814.58,875.3,35.6,56.3,3.04,10.2,162.92,171.73,0.9487
2026-02-02 08:05:00+00:00,768.41,833.3,36.2,53.2,3.79,12.9,153.68,159.74,0.9621
2026-02-02 08:10:00+00:00,847.98,865.2,35.8,52.0,3.73,22.1,169.6,174.87,0.9698
2026-02-02 08:15:00+00:00,754.35,805.9,36.0,56.3,2.98,12.3,150.87,153.29,0.9842
2026-02-02 08:20:00+00:00,803.79,819.2,35.2,53.0,2.88,12.8,160.76,168.54,0.9538
2026-02-02 08:25:00+00:00,732.55,787.5,36.2,52.3,3.92,18.4,146.51,153.28,0.9558
2026-02-02 08:30:00+00:00,766.82,809.2,36.3,52.6,3.86,11.2,153.36,156.01,0.983
2026-02-02 08:35:00+00:00,726.69,784.8,36.1,56.8,3.63,20.4,145.34,149.67,0.9711
2026-02-02 08:40:00+00:00,786.28,807.5,34.9,54.5,3.53,20.5,157.26,165.9,0.9479
2026-02-02 08:45:00+00:00,710.17,761.4,34.6,56.1,3.84,23.1,142.03,144.76,0.9811
2026-02-02 08:50:00+00:00,735.36,753.2,34.5,53.6,3.14,19.0,147.07,150.96,0.9743
2026-02-02 08:55:00+00:00,730.18,750.7,35.8,56.0,3.15,16.3,146.04,154.7,0.944
2026-02-02 09:00:00+00:00,695.17,719.6,34.7,56.1,3.19,21.0,139.03,141.27,0.9842
2026-02-02 09:05:00+00:00,678.22,730.8,34.2,57.1,3.78,21.5,135.64,141.02,0.9619
2026-02-02 09:10:00+00:00,695.28,737.6,33.9,53.3,3.49,14.5,139.06,144.79,0.9604
2026-02-02 09:15:00+00:00,674.31,693.1,35.1,54.7,2.78,15.9,134.86,142.81,0.9443
2026-02-02 09:20:00+00:00,650.88,686.1,33.6,52.5,3.39,17.7,130.18,135.23,0.9626
2026-02-02 09:25:00+00:00,649.44,679.2,34.9,54.2,2.65,11.8,129.89,134.61,0.9649
2026-02-02 09:30:00+00:00,612.11,653.2,34.3,56.3,2.71,19.8,122.42,128.18,0.9551
2026-02-02 09:35:00+00:00,625.11,668.2,33.6,55.1,3.45,9.1,125.02,132.15,0.9461
2026-02-02 09:40:00+00:00,611.69,638.9,33.1,55.7,2.76,22.4,122.34,127.4,0.9603
2026-02-02 09:45:00+00:00,609.01,623.6,33.0,54.5,3.69,21.0,121.8,124.99,0.9745
2026-02-02 09:50:00+00:00,555.48,604.7,34.2,52.8,3.11,16.4,111.1,113.15,0.9818
2026-02-02 09:55:00+00:00,573.26,578.6,33.3,57.5,2.67,17.1,114.65,121.26,0.9455
2026-02-02 10:00:00+00:00,574.87,569.7,33.7,55.0,2.91,23.1,114.97,118.04,0.974
2026-02-02 10:05:00+00:00,567.42,575.4,33.7,54.7,2.56,14.6,113.48,116.58,0.9734
2026-02-02 10:10:00+00:00,507.21,543.2,33.3,56.3,3.58,17.9,101.44,104.81,0.9678
2026-02-02 10:15:00+00:00,489.58,505.2,32.8,57.9,3.18,22.8,97.92,100.84,0.971
2026-02-02 10:20:00+00:00,455.96,474.5,32.1,54.9,3.05,18.5,91.19,93.69,0.9734
2026-02-02 10:25:00+00:00,431.77,467.5,32.7,56.8,2.96,8.8,86.35,89.04,0.9699
2026-02-02 10:30:00+00:00,477.09,478.0,31.5,53.7,2.58,21.0,95.42,100.12,0.953
2026-02-02 10:35:00+00:00,427.01,417.3,32.3,52.6,3.35,19.5,85.4,87.76,0.9731
2026-02-02 10:40:00+00:00,425.77,411.8,32.1,56.8,2.57,18.4,85.15,88.96,0.9572
2026-02-02 10:45:00+00:00,434.61,438.1,31.1,55.3,2.18,12.2,86.92,89.16,0.9749
2026-02-02 10:50:00+00:00,402.61,411.1,31.9,56.2,2.98,19.8,80.52,83.28,0.9669
2026-02-02 10:55:00+00:00,372.09,400.8,30.7,53.1,2.99,11.3,74.42,77.29,0.9629
2026-02-02 11:00:00+00:00,331.62,350.1,30.9,52.8,2.83,12.3,66.32,68.26,0.9717
2026-02-02 11:05:00+00:00,317.82,314.8,30.3,52.3,3.26,17.7,63.56,66.09,0.9618
2026-02-02 11:10:00+00:00,275.04,308.2,30.9,53.9,2.3,11.2,55.01,57.15,0.9625
2026-02-02 11:15:00+00:00,286.05,299.9,29.6,53.3,2.26,13.4,57.21,60.25,0.9496
2026-02-02 11:20:00+00:00,283.91,280.3,30.8,56.9,3.23,8.6,56.78,59.16,0.9598
2026-02-02 11:25:00+00:00,285.59,265.9,30.0,57.8,2.81,13.3,57.12,58.15,0.9823
2026-02-02 11:30:00+00:00,256.14,242.1,29.2,57.5,2.96,14.1,51.23,53.37,0.9598
2026-02-02 11:35:00+00:00,267.58,244.0,28.9,65.1,3.09,11.0,53.52,55.52,0.9639
2026-02-02 11:40:00+00:00,147.49,174.3,29.4,66.6,2.95,14.8,29.5,30.6,0.9639
2026-02-02 11:45:00+00:00,184.78,209.2,29.4,65.9,3.01,19.7,36.96,38.48,0.9604
2026-02-02 11:50:00+00:00,118.06,136.0,28.0,66.8,2.49,17.1,23.61,24.82,0.9514
2026-02-02 11:55:00+00:00,155.13,148.7,28.4,62.1,2.6,16.5,31.03,32.07,0.9676
2026-02-02 12:00:00+00:00,141.39,126.0,28.6,62.4,2.9,10.0,28.28,29.66,0.9533
2026-02-02 12:05:00+00:00,117.34,116.7,28.0,64.4,2.52,15.6,23.47,24.81,0.9459
2026-02-02 12:10:00+00:00,122.24,98.6,27.9,67.8,1.82,18.6,24.45,25.06,0.9755
2026-02-02 12:15:00+00:00,22.54,53.0,28.4,65.3,2.32,10.3,4.51,4.66,0.9666
2026-02-02 12:20:00+00:00,61.4,67.2,27.1,66.5,2.74,13.6,12.28,12.68,0.9688
2026-02-02 12:25:00+00:00,17.98,0.0,26.8,67.0,1.79,11.2,3.6,3.68,0.9781
2026-02-02 12:30:00+00:00,0.0,25.9,27.8,64.8,2.21,12.8,0.0,0.0,0.9441
2026-02-02 12:35:00+00:00,7.17,0.0,26.7,62.8,2.35,10.0,1.43,1.46,0.9802
2026-02-02 12:40:00+00:00,3.93,0.0,26.9,65.7,1.9,17.2,0.79,0.82,0.9561
2026-02-02 12:45:00+00:00,14.39,0.0,26.9,62.0,1.82,11.8,2.88,3.0,0.9594
2026-02-02 12:50:00+00:00,11.82,20.4,26.4,66.4,2.64,15.4,2.36,2.48,0.9535
2026-02-02 12:55:00+00:00,0.0,3.1,26.5,65.6,2.59,21.3,0.0,0.0,0.964
2026-02-02 13:00:00+00:00,0.43,0.0,27.6,62.5,1.6,8.7,0.09,0.09,0.9411
2026-02-02 13:05:00+00:00,7.49,4.9,26.8,65.5,2.68,16.7,1.5,1.52,0.9847
2026-02-02 13:10:00+00:00,13.99,0.0,27.4,64.2,1.79,20.0,2.8,2.94,0.9528
2026-02-02 13:15:00+00:00,20.88,0.0,27.0,64.4,2.15,18.4,4.18,4.28,0.976
2026-02-02 13:20:00+00:00,33.72,6.8,26.5,65.1,2.08,11.1,6.74,6.96,0.9694
